program_administrator,fuel_type_funding_source,portfolio,primary_end_use_sector,program_name,nys_clean_heat,new_efficiency_new_york,lmi_market_rate,active_inactive,year,reporting_period,expenditures,reductions,participants
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2022,2022 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2022,2022 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2022,2022 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2023,2023 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2023,2023 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2023,2023 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2023,2023 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2024,2024 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2024,2024 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2024,2024 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2024,2024 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2025,2025 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2025,2025 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2025,2025 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2025,2025 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2026,2026 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2026,2026 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2026,2026 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2026,2026 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2027,2027 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2027,2027 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2027,2027 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2027,2027 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2028,2028 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2028,2028 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2028,2028 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2028,2028 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2029,2029 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2029,2029 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2029,2029 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2029,2029 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2030,2030 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2030,2030 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2030,2030 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Engagement Program,No,Yes,Market Rate,Inactive,2030,2030 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2015,2015 Q1,0,0,NA
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2015,2015 Q2,0,0,NA
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2015,2015 Q3,0,0,NA
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2015,2015 Q4,0,0,NA
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2016,2016 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2016,2016 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2016,2016 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2016,2016 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2017,2017 Q1,17.37,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2017,2017 Q2,-17.37,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2017,2017 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2017,2017 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2018,2018 Q1,90.57,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2018,2018 Q2,129.31,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2018,2018 Q3,21.51,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2018,2018 Q4,1.58,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2019,2019 Q1,299.97,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2019,2019 Q2,8478.3,428.19,95
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2019,2019 Q3,70847.03,346.3,76
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2019,2019 Q4,283211.98,9290.87,1792
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2020,2020 Q1,224897.15,8859.62,1577
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2020,2020 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2020,2020 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2020,2020 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2021,2021 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2021,2021 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2021,2021 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2021,2021 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2022,2022 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2022,2022 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2022,2022 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2022,2022 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2023,2023 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2023,2023 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2023,2023 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2023,2023 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2024,2024 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2024,2024 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2024,2024 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2024,2024 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2025,2025 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2025,2025 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2025,2025 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2025,2025 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2026,2026 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2026,2026 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2026,2026 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2026,2026 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2027,2027 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2027,2027 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2027,2027 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2027,2027 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2028,2028 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2028,2028 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2028,2028 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2028,2028 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2029,2029 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2029,2029 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2029,2029 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2029,2029 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2030,2030 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2030,2030 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2030,2030 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Online MarketPlace Program,No,Yes,Market Rate,Inactive,2030,2030 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2015,2015 Q1,0,0,NA
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2015,2015 Q2,0,0,NA
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2015,2015 Q3,0,0,NA
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2015,2015 Q4,0,0,NA
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2016,2016 Q1,230913.62,7610.19,2
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2016,2016 Q2,227992.21,7164.63,1131
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2016,2016 Q3,215742.58,9086.8,567
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2016,2016 Q4,272922.41,8906.21,964
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2017,2017 Q1,170155.08,9508.74,650
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2017,2017 Q2,392836.05,9519.6,1272
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2017,2017 Q3,225531.84,6827.37,841
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2017,2017 Q4,289940.72,8260.66,891
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2018,2018 Q1,226633.82,8244.88,959
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2018,2018 Q2,133437.38,3414.13,362
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2018,2018 Q3,233269.65,8182.12,640
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2018,2018 Q4,241788.34,7109.53,699
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2019,2019 Q1,315256.74,11637.46,1360
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2019,2019 Q2,164130.14,4914.24,380
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2019,2019 Q3,146388.5,5375.16,382
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2019,2019 Q4,226293.78,6354.75,503
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2020,2020 Q1,260623.84,8119.71,555
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2020,2020 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2020,2020 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2020,2020 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2021,2021 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2021,2021 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2021,2021 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2021,2021 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2022,2022 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2022,2022 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2022,2022 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2022,2022 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2023,2023 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2023,2023 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2023,2023 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2023,2023 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2024,2024 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2024,2024 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2024,2024 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2024,2024 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2025,2025 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2025,2025 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2025,2025 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2025,2025 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2026,2026 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2026,2026 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2026,2026 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2026,2026 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2027,2027 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2027,2027 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2027,2027 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2027,2027 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2028,2028 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2028,2028 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2028,2028 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2028,2028 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2029,2029 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2029,2029 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2029,2029 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2029,2029 Q4,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2030,2030 Q1,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2030,2030 Q2,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2030,2030 Q3,0,0,0
KEDNY,Gas,EE Transition,Residential,Gas Residential Program,No,Yes,Market Rate,Inactive,2030,2030 Q4,0,0,0
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2015,2015 Q1,0,0,NA
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2015,2015 Q2,0,0,NA
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2015,2015 Q3,0,0,NA
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2015,2015 Q4,0,0,NA
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2016,2016 Q1,490,10.05,1
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2016,2016 Q2,69837.5,3265.59,38
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2016,2016 Q3,7625,0,0
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2016,2016 Q4,21562.5,840.21,11
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2017,2017 Q1,4675,0,0
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2017,2017 Q2,33865,143.13,7
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2017,2017 Q3,21643.5,829.43,24
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2017,2017 Q4,131035.75,9055.26,22
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2018,2018 Q1,160497.5,11536.43,25
NFG,Gas,EE Transition,Commercial,Non-Residential Rebate Program (NRCIP),No,Yes,Market Rate,Active,2018,2018 Q2,237655,16052.09,51
